09:23:11.9220000 15728
09:23:11.9230000 15728
09:23:14.5520000 15568
09:23:14.6050000 15280
09:23:14.6060000 15280
09:23:14.7040000 15512
09:23:14.7050000 15512
09:23:17.5370000 15456
09:23:17.5910000 15512
09:23:17.6350000 15512
09:23:20.5410000 15568
09:23:24.8830000 15568
09:23:27.9060000 15568
09:23:27.9720000 15512
09:23:27.9730000 15512
09:23:29.5440000 15568
09:23:29.6000000 15280
09:23:29.6010000 15280
09:23:29.6800000 15512
09:23:29.6810000 15512
09:23:32.5520000 15568
09:23:32.6160000 15104
09:23:32.6790000 15280
09:23:32.6800000 15280
09:23:32.7730000 15512
09:23:32.7740000 15512
09:23:35.5360000 15272
09:23:35.5980000 15216
09:23:35.6000000 15216
09:23:38.5590000 15568
09:23:38.6200000 15512
09:23:38.6220000 15512
09:23:41.5390000 15760
09:23:41.5950000 15728
09:23:41.5970000 15728
09:23:45.6180000 15568
09:23:51.8600000 15568
09:23:51.9150000 15336
09:23:51.9540000 15512
09:23:51.9560000 15512
09:23:53.5560000 15568
09:23:53.6120000 15280
09:23:53.6130000 15280
09:23:53.7000000 15512
09:23:53.7010000 15512
09:23:56.5440000 15568
09:23:56.6280000 15512
09:23:56.6290000 15512
09:23:59.5440000 15568
09:23:59.6130000 15512
09:23:59.6140000 15512
09:24:02.5480000 15568
09:24:02.6040000 15512
09:24:02.6050000 15512
09:24:05.5490000 15688
09:24:05.6090000 15632
09:24:05.6100000 15632
09:24:10.0480000 15648
09:24:10.1070000 15592
09:24:10.1090000 15592
09:24:11.5520000 15648
09:24:11.6040000 15592
09:24:11.6280000 15592
09:24:14.5510000 15568
09:24:14.6100000 15512
09:24:14.6110000 15512
09:24:17.6060000 15568
09:24:17.6990000 15512
09:24:17.7240000 15512
09:24:21.7290000 15568
09:24:21.8220000 15512
09:24:21.8230000 15512
09:24:24.7760000 15456
09:24:24.8380000 15512
09:24:24.8650000 15512
09:24:26.5540000 15568
09:24:26.6170000 15280
09:24:26.6190000 15280
09:24:26.7130000 15512
09:24:26.7140000 15512
09:24:29.5430000 15568
09:24:29.6110000 15280
09:24:29.6120000 15280
09:24:29.7090000 15512
09:24:29.7100000 15512
09:24:32.5450000 15568
09:24:32.6010000 15512
09:24:32.6020000 15512
09:24:35.5490000 15264
09:24:35.6120000 15336
09:24:35.6890000 15512
09:24:35.6910000 15512
09:24:38.8370000 15568
09:24:38.8930000 15512
09:24:38.8940000 15512
09:24:41.5430000 15768
09:24:41.6010000 15712
09:24:41.6020000 15712
09:24:44.6050000 15336
09:24:44.6660000 15280
09:24:44.6680000 15280
09:24:44.7460000 15512
09:24:44.7470000 15512
09:24:47.5560000 15568
09:24:47.6150000 15280
09:24:47.6160000 15280
09:24:47.7000000 15512
09:24:47.7010000 15512
09:24:50.5420000 15568
09:24:50.5970000 15280
09:24:50.5980000 15280
09:24:50.7210000 15512
09:24:50.7470000 15512
09:24:53.5450000 15464
09:24:53.6000000 15176
09:24:53.6010000 15176
09:24:53.6740000 15408
09:24:53.6760000 15408
09:24:56.5390000 15464
09:24:56.6100000 15176
09:24:56.6110000 15176
09:24:56.6850000 15408
09:24:56.6860000 15408
09:24:59.5340000 15760
09:24:59.6000000 15472
09:24:59.6020000 15472
09:24:59.7120000 15704
09:24:59.7130000 15704
09:25:02.5460000 15760
09:25:02.6180000 15704
09:25:02.6190000 15704
09:25:06.7970000 15568
09:25:06.8620000 15528
09:25:06.9460000 15704
09:25:06.9470000 15704
09:25:08.5530000 15760
09:25:08.6080000 15704
09:25:08.6100000 15704
09:25:11.5520000 15760
09:25:11.6610000 15704
09:25:11.6860000 15704
09:25:14.5400000 15760
09:25:14.5930000 15704
09:25:14.5940000 15704
09:25:17.5580000 15760
09:25:20.6320000 15760
09:25:24.6250000 15648
09:25:26.5500000 15760
09:25:30.7430000 15760
09:25:30.7980000 15704
09:25:30.7990000 15704
09:25:32.5480000 15760
09:25:32.6040000 15472
09:25:32.6460000 15472
09:25:32.6990000 15704
09:25:32.7000000 15704
09:25:35.5510000 15760
09:25:35.6070000 15472
09:25:35.6080000 15472
09:25:35.6920000 15704
09:25:35.6940000 15704
09:25:38.5390000 15568
09:25:38.5930000 15296
09:25:38.6930000 15472
09:25:38.6940000 15472
09:25:38.7690000 15704
09:25:38.7700000 15704
09:25:41.5390000 15952
09:25:41.6460000 15664
09:25:41.6710000 15664
09:25:41.7300000 15896
09:25:41.7310000 15896
09:25:43.4560000 15920
09:25:43.4790000 15920
09:25:55.1430000 15760
09:25:55.2010000 14792
09:25:55.2710000 14736
09:25:55.2720000 14736
09:25:55.3540000 14528
09:25:55.3550000 14528
09:25:55.4320000 14584
09:25:55.4790000 14528
09:25:55.4800000 14528
09:25:55.5580000 15032
09:25:55.5590000 15032
09:25:55.6440000 15264
09:25:55.6450000 15264
09:25:55.7060000 15528
09:25:55.7650000 15704
09:25:55.7660000 15704
09:25:58.2690000 15760
09:25:58.3430000 15360
09:25:58.3440000 15360
09:25:58.4180000 15704
09:25:58.4190000 15704
09:26:27.6410000 16568
09:26:27.6910000 16528
09:26:27.7470000 16688
09:26:27.7710000 16688
09:26:30.7030000 16184
09:26:30.7590000 16360
09:26:30.7600000 16360
09:26:33.6380000 16416
09:26:33.7000000 16128
09:26:33.7010000 16128
09:26:33.7750000 16360
09:26:33.7770000 16360
09:26:37.7690000 16416
09:26:37.8250000 16128
09:26:37.8510000 16128
09:26:37.9130000 16360
09:26:37.9150000 16360
09:26:39.6480000 16416
09:26:39.7050000 16128
09:26:39.7370000 16128
09:26:39.7910000 16360
09:26:39.7930000 16360
09:26:42.6540000 16632
09:26:42.7070000 16328
09:26:42.7080000 16328
09:26:42.7850000 16560
09:26:42.7860000 16560
09:26:45.6770000 16416
09:26:45.7800000 16128
09:26:45.7810000 16128
09:26:45.8880000 16360
09:26:45.8890000 16360
09:26:50.0000000 16416
09:26:50.0550000 16128
09:26:50.0570000 16128
09:26:50.1640000 16360
09:26:50.1650000 16360
09:26:53.0470000 16624
09:26:53.1570000 16024
09:26:53.2270000 16024
09:26:53.2730000 16256
09:26:53.3110000 16256
09:26:54.6480000 16312
09:26:54.7540000 15912
09:26:54.7550000 15912
09:26:54.8300000 16256
09:26:54.8310000 16256
09:26:57.6830000 16120
09:26:57.7250000 15832
09:26:57.7260000 15832
09:26:57.8050000 16064
09:26:57.8070000 16064
09:27:00.6430000 16416
09:27:00.6990000 16128
09:27:00.7220000 16128
09:27:00.7820000 16360
09:27:00.7830000 16360
09:27:03.6390000 16416
09:27:03.6920000 16360
09:27:03.6930000 16360
09:27:06.7380000 16184
09:27:06.8800000 16360
09:27:06.8810000 16360
09:27:09.6610000 16416
09:27:09.7250000 16360
09:27:09.7540000 16360
09:27:09.8170000 16360
09:27:09.8190000 16360
09:27:12.6490000 16416
09:27:12.7140000 16344
09:27:12.7420000 16344
09:27:12.7950000 16576
09:27:12.7960000 16576
09:27:15.6300000 16416
09:27:15.7270000 16360
09:27:15.7290000 16360
09:27:18.6510000 16304
09:27:18.7060000 16360
09:27:18.7070000 16360
09:27:21.6380000 16416
09:27:21.6930000 16128
09:27:21.6940000 16128
09:27:21.7830000 16360
09:27:21.7840000 16360
09:27:24.6400000 16416
09:27:24.7010000 16128
09:27:24.7020000 16128
09:27:24.7770000 16360
09:27:24.7780000 16360
09:27:27.7510000 15888
09:27:27.8060000 15832
09:27:27.8300000 15832
09:27:27.9070000 16064
09:27:27.9080000 16064
09:27:30.6450000 16416
09:27:30.7120000 16360
09:27:30.7130000 16360
09:27:34.7630000 16416
09:27:37.7950000 16472
09:27:37.8470000 16416
09:27:37.8480000 16416
09:27:39.6500000 16472
09:27:39.7050000 16416
09:27:39.7060000 16416
09:27:42.6490000 16616
09:27:42.7060000 16584
09:27:42.7070000 16584
09:27:47.0780000 16600
09:27:47.1720000 16312
09:27:47.1730000 16312
09:27:47.2550000 16544
09:27:47.2560000 16544
09:27:50.1000000 16416
09:27:50.1760000 16128
09:27:50.1770000 16128
09:27:50.2620000 16360
09:27:50.2630000 16360
09:27:51.6590000 16416
09:27:51.7110000 16128
09:27:51.7120000 16128
09:27:51.7880000 16360
09:27:51.7890000 16360
09:27:54.6480000 16520
09:27:54.7060000 16120
09:27:54.7290000 16120
09:27:54.7810000 16064
09:27:54.7820000 16064
09:27:57.6570000 16616
09:27:57.7220000 16560
09:27:57.7240000 16560
09:28:00.6600000 16416
09:28:03.6330000 16416
09:28:07.9430000 16640
09:28:08.0030000 16584
09:28:08.0040000 16584
09:28:10.9580000 16640
09:28:11.0240000 16584
09:28:11.0260000 16584
09:28:12.6360000 16640
09:28:15.6280000 16416
09:28:18.6340000 16416
09:28:18.6960000 16360
09:28:18.7400000 16360
09:28:21.6380000 16416
09:28:21.6910000 16128
09:28:21.7210000 16128
09:28:21.7830000 16360
09:28:21.7850000 16360
09:28:24.7390000 15888
09:28:24.7730000 15832
09:28:24.7720000 15832
09:28:24.8640000 16064
09:28:24.8650000 16064
09:28:27.6730000 15888
09:28:27.7300000 15832
09:28:27.7320000 15832
09:28:27.8160000 16064
09:28:27.8180000 16064
09:28:30.6380000 16416
09:28:30.6900000 16128
09:28:30.6910000 16128
09:28:30.7700000 16360
09:28:30.7710000 16360
09:28:34.9100000 16416
09:28:34.9700000 16360
09:28:35.0350000 16360
09:28:36.6840000 16416
09:28:39.6450000 16416
09:28:39.7010000 16360
09:28:39.7240000 16360
09:28:42.8490000 16400
09:28:42.9510000 16576
09:28:42.9530000 16576
09:28:45.6390000 16416
09:28:50.1350000 16416
09:28:51.6470000 16416
09:28:51.7010000 16360
09:28:51.7280000 16360
09:28:54.6380000 16312
09:28:54.6900000 16256
09:28:54.7180000 16256
09:28:57.6420000 16312
09:28:57.7200000 16256
09:28:57.7510000 16256
09:29:00.6460000 16416
09:29:00.7040000 16360
09:29:00.7050000 16360
09:29:03.6610000 16416
09:29:03.7260000 16360
09:29:03.7500000 16360
09:29:06.6420000 16416
09:29:06.7030000 16360
09:29:06.7040000 16360
09:29:11.2320000 16536
09:29:12.6470000 16536
09:29:15.6390000 16416
09:29:18.6380000 16416
09:29:21.6340000 16120
09:29:24.6390000 16120
09:29:24.6950000 16064
09:29:24.6970000 16064
09:29:27.6470000 16120
09:29:27.7090000 15832
09:29:27.7100000 15832
09:29:27.7850000 16064
09:29:27.7870000 16064
09:29:30.6430000 16632
